Date,Symbol,Open,High,Low,Close,Volume
02-02-2025,INFY,1465.12,1487.29,1459.14,1459.67,5517385
03-02-2025,INFY,1487.17,1491.33,1480.87,1489.65,2942035
04-02-2025,INFY,1481.04,1499.62,1480.8,1490.94,4635849
05-02-2025,INFY,1518.04,1525.9,1510.39,1522.7,9269459
06-02-2025,INFY,1517.13,1526.72,1500.11,1507.37,3357961
07-02-2025,INFY,1489.93,1505.16,1473.05,1493.94,8746743
08-02-2025,INFY,1482.13,1504.15,1476.2,1494.24,8904528
09-02-2025,INFY,1472.28,1488.64,1460.9,1476.06,3521834
10-02-2025,INFY,1462.96,1483.85,1462.14,1475.53,1922901
11-02-2025,INFY,1469.9,1475.07,1458.5,1462.22,8324681
12-02-2025,INFY,1465.27,1480.01,1437.17,1466.67,5987812
13-02-2025,INFY,1493.85,1518.92,1492.8,1502.21,7980835
14-02-2025,INFY,1502.23,1507.09,1481.41,1504.42,1036329
15-02-2025,INFY,1524.56,1539.57,1514.42,1524.33,8086180
16-02-2025,INFY,1524.58,1534.28,1496.23,1500.92,2515480
17-02-2025,INFY,1484.99,1507.25,1461.44,1462.66,6443775
18-02-2025,INFY,1486.97,1508.71,1462.35,1478.75,5344941
19-02-2025,INFY,1478,1496.29,1472.61,1477.77,5887599
20-02-2025,INFY,1467.33,1476.99,1445.76,1469.34,4669960
21-02-2025,INFY,1495.51,1506.12,1494.18,1503.71,7821985
22-02-2025,INFY,1487.86,1512.25,1461.32,1470.54,2774013
23-02-2025,INFY,1477.5,1497.93,1453.6,1484.19,2303226
24-02-2025,INFY,1474.23,1496.75,1445.21,1451.32,2767047
25-02-2025,INFY,1452.96,1469.55,1452.89,1464.71,5412926
26-02-2025,INFY,1481.4,1506.88,1469.96,1495.65,9467956
27-02-2025,INFY,1494.06,1505.3,1483.68,1495.67,1027058
28-02-2025,INFY,1504.82,1515,1498.57,1506.25,1153693
01-03-2025,INFY,1494.86,1499.98,1469.74,1478.48,2886305
02-03-2025,INFY,1464.16,1466.88,1453.21,1456.92,9714584
03-03-2025,INFY,1442.44,1448.5,1414.34,1418.95,1333892
04-03-2025,INFY,1418,1438.97,1391.32,1394.95,5531763
05-03-2025,INFY,1376.87,1397.18,1353.9,1396.61,6134028
06-03-2025,INFY,1386.81,1401.9,1382.69,1388.96,7084695
07-03-2025,INFY,1368.12,1381.77,1354.01,1363.86,2710773
08-03-2025,INFY,1357.14,1376.83,1337.85,1339.25,5738499
09-03-2025,INFY,1314.13,1327.67,1313.15,1316.22,9988561
10-03-2025,INFY,1340.13,1354.33,1338.43,1340.58,6500328
11-03-2025,INFY,1355.09,1369.72,1330.04,1334.62,4318662
12-03-2025,INFY,1345.48,1355.12,1331.79,1351.17,1462334
13-03-2025,INFY,1352.2,1353.14,1340.84,1348.4,5515711
14-03-2025,INFY,1322.94,1328.6,1310.62,1323.11,9083253
15-03-2025,INFY,1314.22,1324.48,1293.54,1307.24,7827641
16-03-2025,INFY,1294.22,1310.91,1291.17,1305.37,3120114
17-03-2025,INFY,1323.78,1349.81,1303.55,1317.47,9205962
18-03-2025,INFY,1312.95,1336.69,1298.66,1313.06,2431754
19-03-2025,INFY,1294.14,1314.87,1274.47,1286.81,7073266
20-03-2025,INFY,1312.48,1331.8,1296.63,1301.7,4427721
21-03-2025,INFY,1281.79,1297.76,1274.79,1278.44,6670511
22-03-2025,INFY,1303.81,1319.51,1282.27,1287.52,2127358
23-03-2025,INFY,1312.09,1315.91,1306.98,1314.22,2370343
24-03-2025,INFY,1309.53,1327.45,1292.54,1323.03,7873881
25-03-2025,INFY,1308.17,1322.32,1292.97,1321.6,5340312
26-03-2025,INFY,1340.99,1343.58,1318.48,1325.16,2594826
27-03-2025,INFY,1325.67,1338.11,1310.67,1333.59,8123736
28-03-2025,INFY,1333.79,1349.66,1310.92,1325.57,7141896
29-03-2025,INFY,1305.66,1330.4,1293.1,1294.5,8781102
30-03-2025,INFY,1303.06,1314.85,1288.4,1305.03,5071794
31-03-2025,INFY,1311.18,1319.11,1310.09,1315.88,5581734
01-04-2025,INFY,1338.66,1353.23,1316.82,1347.63,3424432
02-04-2025,INFY,1372.3,1376.66,1357.88,1365.84,8371986
03-04-2025,INFY,1362.46,1389.48,1341.51,1378.27,3060048
04-04-2025,INFY,1376.32,1403.68,1367.15,1374.38,6324438
05-04-2025,INFY,1378.69,1389.2,1357.52,1363.58,4006408
06-04-2025,INFY,1379.87,1392.91,1360.92,1372.67,3997783
07-04-2025,INFY,1362.33,1370.68,1361.6,1363.1,4802134
08-04-2025,INFY,1388.2,1400.08,1365.7,1388.7,2997288
09-04-2025,INFY,1412.33,1438.2,1404.52,1426.72,9097352
10-04-2025,INFY,1429.9,1449.45,1426.52,1441.88,2055720
11-04-2025,INFY,1429.92,1437.85,1420.47,1433.5,7660829
12-04-2025,INFY,1415.63,1425.52,1398.82,1423.86,8075024
13-04-2025,INFY,1408.96,1412.43,1402.37,1412.42,1052481
14-04-2025,INFY,1439.05,1446.26,1421.57,1442.06,7035752
15-04-2025,INFY,1435.22,1448.2,1430.11,1436.58,4779166
16-04-2025,INFY,1451.49,1474.77,1446.78,1470.32,6838630
17-04-2025,INFY,1460.37,1472.27,1450.25,1471.39,2046027
18-04-2025,INFY,1462.75,1489.78,1439.68,1470.84,5967603
19-04-2025,INFY,1446.67,1465.78,1432.78,1451.83,3878152
20-04-2025,INFY,1449.38,1452.42,1445.25,1447.47,5844372
21-04-2025,INFY,1471.55,1490.97,1468.01,1484.51,1523349
22-04-2025,INFY,1475.57,1482.54,1465.15,1466.32,7160300
23-04-2025,INFY,1464.03,1487.49,1441.45,1486.74,9537123
24-04-2025,INFY,1481.57,1486.16,1472.1,1479.48,3659370
25-04-2025,INFY,1494.89,1509.52,1470.39,1506.46,4670102
26-04-2025,INFY,1483.58,1490.41,1468.49,1482.69,9772565
27-04-2025,INFY,1498.11,1511.47,1485.66,1503.04,6813022
28-04-2025,INFY,1479.86,1506.36,1475.89,1478.82,5367914
29-04-2025,INFY,1467.69,1494.48,1446.38,1449.58,5705071
30-04-2025,INFY,1426.8,1449.48,1410.47,1448.33,3815961
01-05-2025,INFY,1421.4,1430.26,1407.53,1411.66,7102828
02-05-2025,INFY,1401.35,1427.62,1383.42,1411.41,5446547
03-05-2025,INFY,1386.85,1392.8,1381.44,1392.06,9513054
04-05-2025,INFY,1419.51,1428.07,1419.51,1426.86,1327635
05-05-2025,INFY,1416.64,1432.66,1407.19,1427.89,5035135
06-05-2025,INFY,1405.1,1422.3,1378.93,1407.57,8527516
07-05-2025,INFY,1406.6,1430.93,1400.48,1414.92,4176967
08-05-2025,INFY,1407.14,1432.67,1381.8,1424.66,8530256
09-05-2025,INFY,1410.85,1418.29,1403.46,1417.98,8252588
10-05-2025,INFY,1440.32,1441.55,1426.09,1429.7,5756883
11-05-2025,INFY,1415.98,1420.29,1404.45,1407.61,9134332
12-05-2025,INFY,1422.3,1425.31,1409.77,1410.85,1055385
13-05-2025,INFY,1410.08,1417.07,1389.57,1399.93,3450442
14-05-2025,INFY,1409.21,1413.87,1391.12,1396.64,2603470
15-05-2025,INFY,1370.9,1389.84,1344.3,1371.66,1164300
16-05-2025,INFY,1382.97,1405.09,1376.59,1394.58,7897411
17-05-2025,INFY,1368.97,1391.2,1345.65,1350.39,7550596
18-05-2025,INFY,1345.45,1363.67,1319.48,1334.72,2187428
19-05-2025,INFY,1318.4,1328.27,1296.3,1315.68,3671848
20-05-2025,INFY,1313.19,1339.23,1291.52,1313.52,4715856
21-05-2025,INFY,1305.04,1318.48,1290.34,1298.12,9930089
22-05-2025,INFY,1311.25,1313.43,1285.79,1295.77,5513419
23-05-2025,INFY,1305.97,1313.37,1289.97,1293.44,6620366
24-05-2025,INFY,1308.09,1330.73,1287.6,1295.43,4014058
25-05-2025,INFY,1295.5,1312.32,1281.03,1309.36,8292896
26-05-2025,INFY,1313.63,1336.64,1311.6,1327.36,9520899
27-05-2025,INFY,1333.59,1344.38,1317.65,1328.87,1908324
28-05-2025,INFY,1316.15,1320.51,1305.74,1314.17,8426749
29-05-2025,INFY,1296.7,1308.73,1272.43,1276.26,1008794
30-05-2025,INFY,1291.42,1310.51,1275.18,1285.29,6272107
31-05-2025,INFY,1274.76,1279.82,1269.74,1271.3,6736619
01-06-2025,INFY,1293.86,1297.43,1290.33,1296.47,5455420
02-06-2025,INFY,1318.89,1322.53,1316.51,1316.71,7220382
03-06-2025,INFY,1324.48,1340.72,1318.29,1325.17,1114254
04-06-2025,INFY,1299.81,1300.22,1290.62,1296.62,7620708
05-06-2025,INFY,1278.93,1294.31,1265.51,1289.14,4917872
06-06-2025,INFY,1303.23,1322.18,1284.16,1290.09,8757752
07-06-2025,INFY,1308.06,1321.89,1288.5,1313.56,3166137
08-06-2025,INFY,1323.22,1333.06,1320.73,1321.34,6868760
09-06-2025,INFY,1345.35,1369.31,1338.76,1341.57,3398627
10-06-2025,INFY,1317.22,1325.33,1313.41,1314.48,7533923
11-06-2025,INFY,1302.2,1324.84,1287.59,1316.41,2903825
12-06-2025,INFY,1321.14,1329.27,1313.21,1316.71,8467505
13-06-2025,INFY,1295.9,1301.05,1278.6,1282.53,5655715
14-06-2025,INFY,1275.84,1283.06,1260.64,1272.9,2745151
15-06-2025,INFY,1269.06,1277.9,1249.81,1257.46,5116547
16-06-2025,INFY,1252.54,1265.17,1245.63,1246.89,3948906
17-06-2025,INFY,1270.93,1291.41,1252.65,1255.18,2766003
18-06-2025,INFY,1260.98,1270.77,1259.58,1269.82,6598417
19-06-2025,INFY,1258.01,1259.03,1240.93,1256.51,3496941
20-06-2025,INFY,1265.74,1287.38,1244.82,1265.29,2228886
21-06-2025,INFY,1244.88,1250.2,1224.57,1232.39,1243427
22-06-2025,INFY,1256.06,1273.55,1240.26,1273.32,1914982
23-06-2025,INFY,1258.42,1279.06,1239.06,1253.29,3107533
24-06-2025,INFY,1249.18,1255.63,1227.8,1245.41,4565618
25-06-2025,INFY,1252.67,1265.49,1229.6,1243.51,9067345
26-06-2025,INFY,1253.54,1268.4,1232.25,1246.6,8293052
27-06-2025,INFY,1270.33,1281.26,1259.28,1260.36,7416517
28-06-2025,INFY,1244.96,1254.55,1232.33,1243.98,8782948
29-06-2025,INFY,1223.57,1247.28,1218.05,1231.06,9684859
30-06-2025,INFY,1224.22,1236.4,1222.9,1229.52,1417756
01-07-2025,INFY,1213.26,1229.56,1194.56,1218.37,6469662
02-07-2025,INFY,1214.38,1232.84,1195.35,1228.77,6232346
03-07-2025,INFY,1217.53,1236.06,1194,1198.72,6301176
04-07-2025,INFY,1179.55,1191.24,1164.4,1182.62,9275199
05-07-2025,INFY,1177.74,1182.54,1155.51,1174.52,2302511
06-07-2025,INFY,1160.71,1165.07,1145.3,1153.54,9668067
07-07-2025,INFY,1158.2,1165.95,1141.38,1143.11,2626884
08-07-2025,INFY,1155.99,1158.26,1152.86,1156.51,3743059
09-07-2025,INFY,1153.16,1153.93,1142.56,1144.67,6792169
10-07-2025,INFY,1133.08,1137.5,1126.15,1135.4,4246836
11-07-2025,INFY,1145.13,1162.15,1131.54,1154.79,1763118
12-07-2025,INFY,1161.97,1177.28,1142.11,1152.41,4949738
13-07-2025,INFY,1145.98,1146.27,1142.28,1143.45,7461304
14-07-2025,INFY,1130.77,1152.12,1116.05,1138.53,5647730
15-07-2025,INFY,1132.85,1141.69,1121.56,1133.65,6096098
16-07-2025,INFY,1149.1,1168.63,1134.74,1156.9,2762857
17-07-2025,INFY,1140.8,1148.14,1136.44,1147.85,9390597
18-07-2025,INFY,1125.75,1126.58,1109.57,1122.74,1245939
19-07-2025,INFY,1144.94,1159.11,1123.49,1158.62,9059153
20-07-2025,INFY,1136.29,1153.65,1117.52,1146.61,7894408
21-07-2025,INFY,1127.06,1127.62,1114.13,1122.55,1611744
22-07-2025,INFY,1122.9,1131.8,1122.08,1127.28,4617687
23-07-2025,INFY,1149.66,1163.14,1145.88,1160.69,7206294
24-07-2025,INFY,1148.56,1160.98,1141.13,1154.27,2778048
25-07-2025,INFY,1154.63,1176.96,1134.48,1150.9,5581638
26-07-2025,INFY,1146.12,1156.32,1128.3,1129.2,7384385
27-07-2025,INFY,1117.02,1122.94,1096.81,1109.47,1495742
28-07-2025,INFY,1087.66,1096.83,1087.6,1089.88,5912992
29-07-2025,INFY,1086.94,1092.31,1077.58,1082.49,7878964
30-07-2025,INFY,1081.34,1101.55,1067.58,1081.3,5008759
31-07-2025,INFY,1097.21,1107.6,1083.07,1098.47,9693112
01-08-2025,INFY,1084.67,1086.48,1067.78,1086,1634499
02-08-2025,INFY,1084.53,1085.9,1072.1,1074.88,7757764
03-08-2025,INFY,1068.01,1089.18,1049.9,1059.81,5722762
04-08-2025,INFY,1051.49,1061.07,1034.01,1034.47,5595283
05-08-2025,INFY,1031.84,1048.35,1025.12,1042.17,1394078
06-08-2025,INFY,1027.04,1047.55,1017.46,1043.94,4143478
07-08-2025,INFY,1062.97,1072.59,1060.76,1064.72,7681204
08-08-2025,INFY,1057.65,1060.09,1052.82,1053.34,8525370
09-08-2025,INFY,1051.84,1066.94,1036.41,1049.93,2243042
10-08-2025,INFY,1056.15,1071.67,1043.22,1044.12,2213862
11-08-2025,INFY,1057.34,1076.07,1042.98,1052.28,2416074
12-08-2025,INFY,1070.47,1078.22,1052.12,1064.38,9478342
13-08-2025,INFY,1083.84,1099.14,1074.15,1076.9,6554749
14-08-2025,INFY,1086.87,1108.51,1075.04,1085.77,9404962
15-08-2025,INFY,1078.96,1093.94,1060.36,1064.77,8632684
16-08-2025,INFY,1063.19,1080.81,1043.86,1064.94,2838373
17-08-2025,INFY,1068.24,1080.29,1056.95,1063.57,3452686
18-08-2025,INFY,1048.31,1059.39,1032.72,1034.37,6413203
19-08-2025,INFY,1033.3,1044.03,1027.03,1034.23,3490067
20-08-2025,INFY,1036.7,1037.78,1036,1037.73,1279368
21-08-2025,INFY,1040.08,1054.41,1023.12,1031.73,6661246
22-08-2025,INFY,1021.26,1024.01,1020.74,1021.7,6800585
23-08-2025,INFY,1012.65,1025.19,993.71,1020.7,7196685
24-08-2025,INFY,1026.35,1033.02,1009.33,1026.11,9044046
25-08-2025,INFY,1029.44,1047.96,1023.19,1033.11,8338421
26-08-2025,INFY,1026.43,1037.69,1008.31,1027.17,7203303
27-08-2025,INFY,1044.93,1060.84,1040.95,1043.56,3047099
28-08-2025,INFY,1026.51,1036.64,1006.61,1025.98,2336607
29-08-2025,INFY,1031.04,1047.52,1012.42,1044.11,5630856
30-08-2025,INFY,1041.07,1044.74,1021.3,1042.99,9162081
31-08-2025,INFY,1029.26,1033.18,1010.7,1016.21,8899929
01-09-2025,INFY,1007.81,1013.83,1003.47,1013.51,2258239
02-09-2025,INFY,1021.49,1039.65,1010.79,1022.31,9715968
03-09-2025,INFY,1040.72,1041.76,1030.54,1031.76,5448600
04-09-2025,INFY,1048.32,1057.42,1039.57,1048.13,8653721
05-09-2025,INFY,1051.77,1059.14,1038.2,1049.77,9595027
06-09-2025,INFY,1063.3,1076.72,1043.24,1056.01,7627389
07-09-2025,INFY,1057.67,1075.75,1054.92,1064.53,9358532
08-09-2025,INFY,1043.5,1063.51,1023.75,1045.27,1581766
09-09-2025,INFY,1064.73,1065.76,1058.85,1064.97,3348128
10-09-2025,INFY,1069.5,1083.95,1050,1076.13,5345383
11-09-2025,INFY,1054.85,1073.87,1036.77,1066.05,5210191
12-09-2025,INFY,1068.1,1077.1,1055.09,1068.18,2665163
13-09-2025,INFY,1076.62,1093.04,1065.05,1075.63,6845334
14-09-2025,INFY,1070.2,1088.81,1058.17,1072.65,1268136
15-09-2025,INFY,1065.58,1079.61,1047.14,1078.29,8822049
16-09-2025,INFY,1093.47,1105.79,1090.1,1091.65,2095587
17-09-2025,INFY,1110.72,1122.11,1093.08,1094.43,2371577
18-09-2025,INFY,1081.29,1092.69,1075.97,1080.54,2301584
19-09-2025,INFY,1081.24,1082.58,1064.83,1081.23,4411008
20-09-2025,INFY,1067.95,1077.14,1051.09,1074,5620479
21-09-2025,INFY,1082.01,1099.33,1060.84,1096.43,7649616
22-09-2025,INFY,1106.66,1111.06,1094.6,1107.29,2964027
23-09-2025,INFY,1106.43,1122.29,1097.95,1118.93,3042605
24-09-2025,INFY,1130.73,1139.98,1128,1136,7246301
25-09-2025,INFY,1132.97,1137.04,1120.69,1124.2,9128794
26-09-2025,INFY,1114.86,1133.89,1103.49,1111.02,3851573
27-09-2025,INFY,1124.25,1130.19,1104.69,1116.04,6566893
28-09-2025,INFY,1137.32,1143.37,1129.48,1134.13,6582652
29-09-2025,INFY,1130.68,1150.54,1119.96,1135.47,5648359
30-09-2025,INFY,1123.18,1136.93,1109.34,1126.42,7022070
01-10-2025,INFY,1147.99,1164.4,1125.5,1149.44,7464696
02-10-2025,INFY,1152.14,1170.21,1135.38,1161.02,6219762
03-10-2025,INFY,1151.66,1154.57,1139.41,1149.22,5032985
04-10-2025,INFY,1133.45,1152.73,1125.83,1146.72,2346699
05-10-2025,INFY,1160.84,1167.48,1152.42,1156.83,9365327
06-10-2025,INFY,1169.33,1188.9,1165.46,1167.56,6448682
07-10-2025,INFY,1176.48,1184.82,1158.15,1178.84,4221427
08-10-2025,INFY,1188.41,1209.23,1185.46,1190.77,3522269
09-10-2025,INFY,1212.99,1219.91,1206.64,1215.2,9461336
10-10-2025,INFY,1201.55,1202.84,1189.86,1196.49,8679380
11-10-2025,INFY,1206,1223.63,1194.6,1208.12,8040961
12-10-2025,INFY,1211.22,1218.03,1200.7,1203.31,5289006
13-10-2025,INFY,1193.08,1205.42,1190.37,1196.01,4653822
14-10-2025,INFY,1190,1208.43,1176.03,1193.85,7982357
15-10-2025,INFY,1195.59,1206.55,1194.53,1202.13,9448813
16-10-2025,INFY,1222.5,1240.24,1198.93,1218.62,2624782
17-10-2025,INFY,1203.34,1215.76,1187.24,1195,9508063
18-10-2025,INFY,1212.98,1216.06,1211.35,1214.75,9905403
19-10-2025,INFY,1206.89,1228.83,1196.73,1222.37,1527394
20-10-2025,INFY,1201.79,1219.36,1197.38,1206.93,5963474
21-10-2025,INFY,1226.15,1234.49,1208.06,1212.26,1942785
22-10-2025,INFY,1197.16,1211.74,1180.36,1197.54,4401706
10-06-2024,ICICI,961.65,974.6,956.6,964.16,9983948
11-06-2024,ICICI,960.33,969.08,943.81,962.24,9205853
12-06-2024,ICICI,948.25,957,941.83,943.3,6027059
13-06-2024,ICICI,957.43,967.34,940.89,946.81,3510301
14-06-2024,ICICI,952.68,954.17,944.34,949.21,5459241
15-06-2024,ICICI,931.5,937.65,914.12,930.22,7824887
16-06-2024,ICICI,912.62,919.35,898.15,898.41,5677729
17-06-2024,ICICI,891.86,903.92,876.17,882.31,1863649
18-06-2024,ICICI,892.29,898,888.87,897.66,3643779
19-06-2024,ICICI,914.03,922.6,911.39,920.1,4229306
20-06-2024,ICICI,906.64,910.2,893.22,906.81,7425342
21-06-2024,ICICI,906.71,910.03,899.95,906.62,6478394
22-06-2024,ICICI,923.89,925.81,915.32,924.54,5099600
23-06-2024,ICICI,912.22,921.51,910.57,913.27,3837664
24-06-2024,ICICI,920.27,925.12,910.64,917.82,1877694
25-06-2024,ICICI,928.74,946.97,922.13,934.16,4795327
26-06-2024,ICICI,948.31,959.74,942.42,945.02,5285676
27-06-2024,ICICI,936.59,942.35,921.74,923.4,3127120
28-06-2024,ICICI,932.48,933.7,919.2,932.64,1695949
29-06-2024,ICICI,940.86,957.94,925.92,955.75,9426787
30-06-2024,ICICI,956.35,965.35,940.76,964.95,9404012
01-07-2024,ICICI,946.73,965.41,937.19,963.49,4997075
02-07-2024,ICICI,954.4,968.98,945.45,966.04,6670201
03-07-2024,ICICI,948.01,953.31,935.02,938.94,1917626
04-07-2024,ICICI,942.2,955.03,930.89,946.38,9583681
05-07-2024,ICICI,938.07,940.25,932.63,938.86,8431720
06-07-2024,ICICI,949,959.37,931.61,957.49,1230280
07-07-2024,ICICI,959.41,964.45,958.73,961.17,3120598
08-07-2024,ICICI,969.72,970.45,967.32,969.1,6794904
09-07-2024,ICICI,976.72,986.27,970.52,975.59,5090389
10-07-2024,ICICI,962.92,978.59,947.52,961.72,6663849
11-07-2024,ICICI,952.41,957.75,940.15,943.12,2063848
12-07-2024,ICICI,926.36,937.85,917.45,933.04,7329595
13-07-2024,ICICI,915,915.6,911.29,914.81,6996871
14-07-2024,ICICI,924.53,931.63,915.3,930.06,5186600
15-07-2024,ICICI,944.78,946.89,933.4,940.23,8728725
16-07-2024,ICICI,952.87,969.37,947.21,955.27,8409314
17-07-2024,ICICI,940.59,946.66,927.22,934.21,1620964
18-07-2024,ICICI,943.54,947.74,937.02,947.29,2532143
19-07-2024,ICICI,937.77,947.7,926.05,943.52,6174283
20-07-2024,ICICI,954.98,973.67,941.46,952.25,6274092
21-07-2024,ICICI,954.13,955.8,937.17,952.47,3210020
22-07-2024,ICICI,945.42,962.72,933.38,944.31,4374015
23-07-2024,ICICI,950.88,966.57,942.57,944.06,8578713
24-07-2024,ICICI,946.61,964.14,946.52,958.52,8721923
25-07-2024,ICICI,948.85,956.28,930,943.28,8522222
26-07-2024,ICICI,947.22,952.23,934.89,937.57,3258447
27-07-2024,ICICI,950.3,951.31,936.47,942.4,8766998
28-07-2024,ICICI,930.41,940.42,923.77,927.54,5180610
29-07-2024,ICICI,910.38,910.65,899.37,901.87,3632368
30-07-2024,ICICI,885.73,899.5,878.03,879.98,9441214
31-07-2024,ICICI,880.34,897.29,877.11,893.88,1785219
01-08-2024,ICICI,895.97,908.6,891.14,891.47,5640933
02-08-2024,ICICI,886.51,892.34,875.84,891.44,4720297
03-08-2024,ICICI,878.21,881.47,874.49,875.3,6683449
04-08-2024,ICICI,886.42,892.21,884.36,885.76,6484382
05-08-2024,ICICI,883.91,888.93,873.39,879.1,9649438
06-08-2024,ICICI,875.75,880.79,870.45,876.55,5872248
07-08-2024,ICICI,869.38,883.64,862.43,866.86,8825189
08-08-2024,ICICI,880.85,898.4,869.7,884.89,7810616
09-08-2024,ICICI,870.19,880.05,858.73,877.97,8346042
10-08-2024,ICICI,883.7,887.32,872.76,876.39,4336770
11-08-2024,ICICI,874.37,884.24,866.74,874.89,8624915
12-08-2024,ICICI,887.01,897.48,886.4,890.03,5340308
13-08-2024,ICICI,896.33,900.86,883.42,886.71,8127671
14-08-2024,ICICI,871.8,885,857.46,884.36,9682237
15-08-2024,ICICI,886.56,887.77,884.83,887.18,7633395
16-08-2024,ICICI,887.59,890.82,881.12,885.98,7357401
17-08-2024,ICICI,900.58,905.58,888.37,890.63,5154316
18-08-2024,ICICI,887.12,888.91,874.67,888.09,4819060
19-08-2024,ICICI,875.85,883.59,865.88,868.15,3313095
20-08-2024,ICICI,869.13,886.19,852.89,863.18,4855799
21-08-2024,ICICI,858.61,866.41,846.04,849.23,3100433
22-08-2024,ICICI,853.74,861.1,839.33,846.87,9843906
23-08-2024,ICICI,852.04,857.36,850.3,855.66,2076018
24-08-2024,ICICI,848.51,856.09,844.07,854.88,7120395
25-08-2024,ICICI,869.84,885.68,868.6,883.2,8787797
26-08-2024,ICICI,866.02,868.31,852.77,866.58,4944929
27-08-2024,ICICI,881.54,882.07,867.94,868.58,3951134
28-08-2024,ICICI,864.55,874.84,860.05,863.38,5349589
29-08-2024,ICICI,872.44,882.37,857.15,873.89,1293979
30-08-2024,ICICI,873.05,875.37,869.07,873,6335651
31-08-2024,ICICI,872.14,876.22,857.84,873.9,2097518
01-09-2024,ICICI,880.98,886.93,874.79,881.7,7656960
02-09-2024,ICICI,872.35,880.96,856.29,870.18,4715934
03-09-2024,ICICI,867.04,873.82,862.23,867.68,3249467
04-09-2024,ICICI,860.59,868.88,854.1,866.9,8204724
05-09-2024,ICICI,861.9,868.57,849.04,861.21,3525831
06-09-2024,ICICI,863.82,875.27,858.11,872.49,9651992
07-09-2024,ICICI,860.15,867.36,844.2,857.89,2387822
08-09-2024,ICICI,868.01,876.07,867.4,867.93,1599663
09-09-2024,ICICI,864.6,872.57,863.49,870.51,7251873
10-09-2024,ICICI,860.81,867.92,852.53,866.9,4119691
11-09-2024,ICICI,863.57,878.01,861.58,871.65,4053436
12-09-2024,ICICI,862.69,878.69,858.76,874.89,2982922
13-09-2024,ICICI,860.41,865.76,854.79,863.56,9092415
14-09-2024,ICICI,860.34,872,852.53,870.04,2703994
15-09-2024,ICICI,867.89,868.71,851.47,853.26,4658456
16-09-2024,ICICI,841.62,842.02,825.68,835.47,7329443
17-09-2024,ICICI,840.32,842.94,833.61,840.17,5717375
18-09-2024,ICICI,851.61,859.91,840.84,844.43,5877114
19-09-2024,ICICI,841.82,858.62,840.7,849.97,1767188
20-09-2024,ICICI,854,860.12,847.78,857.94,3416663
21-09-2024,ICICI,845.36,856.38,834.56,851.59,2605087
22-09-2024,ICICI,835.62,837.96,832.99,834.64,9603556
23-09-2024,ICICI,828.71,843.47,824.75,829.07,5256334
24-09-2024,ICICI,842.42,847.63,829.1,838.92,1897501
25-09-2024,ICICI,824.87,840.58,817.96,833.1,1558083
26-09-2024,ICICI,845.85,849.88,840.6,849.79,9651955
27-09-2024,ICICI,842.66,845.69,828.48,845.15,5856434
28-09-2024,ICICI,840.07,848.18,835.41,844.96,5485618
29-09-2024,ICICI,860.06,866.64,845.28,860.24,5106441
30-09-2024,ICICI,877.13,893.06,874.59,884.53,4731966
01-10-2024,ICICI,876.36,893.81,866.73,885.72,3295156
02-10-2024,ICICI,899.39,911.14,892.23,893.16,5039490
03-10-2024,ICICI,894.97,899.7,884.91,897.58,7258019
04-10-2024,ICICI,898.29,909.88,893.44,898.63,9799868
05-10-2024,ICICI,904.95,911.01,899.62,908.74,3261831
06-10-2024,ICICI,918.94,934.18,912.2,916.34,8272159
07-10-2024,ICICI,903.8,918.43,889.41,914.65,4115153
08-10-2024,ICICI,916.81,927.54,908.4,919.16,5295138
09-10-2024,ICICI,916.85,935.04,911.46,919.86,4389494
10-10-2024,ICICI,922.34,933.82,916.27,920.33,3701139
11-10-2024,ICICI,919.45,930.84,909.83,924.07,4978319
12-10-2024,ICICI,907.44,921.19,905.39,907.67,7817711
13-10-2024,ICICI,920.23,927.52,907.6,920.46,8393688
14-10-2024,ICICI,918.09,932.78,909.95,932.71,9790512
15-10-2024,ICICI,938.69,955.22,922.75,933.49,7090381
16-10-2024,ICICI,921.25,934.74,907.09,907.39,5763528
17-10-2024,ICICI,891.31,907.62,889.15,905.87,6122801
18-10-2024,ICICI,891.5,898.53,880.83,888.64,6282814
19-10-2024,ICICI,894.04,906.16,883.2,883.22,5662248
20-10-2024,ICICI,885.72,891.57,869.23,889.96,9176495
21-10-2024,ICICI,879.99,889.36,869.16,881.11,2362256
22-10-2024,ICICI,870.59,886.05,854.67,880.34,8779298
23-10-2024,ICICI,883.11,899.22,882.86,894.79,7922304
24-10-2024,ICICI,894.34,905.91,883.77,901.49,3712754
25-10-2024,ICICI,914.85,927.8,899.81,908.4,2518234
26-10-2024,ICICI,917.28,927.18,914.57,915.64,1987346
27-10-2024,ICICI,905.59,906.56,899.45,899.63,8581920
28-10-2024,ICICI,888.28,895.9,881.16,884.72,8863598
29-10-2024,ICICI,883.14,887.42,875.56,878.4,8266834
30-10-2024,ICICI,894.47,911.78,893.14,902.33,3222775
31-10-2024,ICICI,916.38,932.79,903.6,913.13,5523225
01-11-2024,ICICI,916.95,920.88,900.34,903.44,8514659
02-11-2024,ICICI,915.61,930.16,911.63,926.42,3692193
03-11-2024,ICICI,942.18,955.81,934.96,951.52,7401016
04-11-2024,ICICI,943.37,960.44,925.47,942.56,4831237
05-11-2024,ICICI,941.32,947.98,927.29,946.33,1870957
06-11-2024,ICICI,943.28,946.21,942.71,945.78,9494628
